"steps"	"date"	"interval"
"8302"	0	"2012-10-31"	1945
"8303"	0	"2012-10-31"	1950
"8304"	0	"2012-10-31"	1955
"8305"	0	"2012-10-31"	2000
"8306"	0	"2012-10-31"	2005
"8307"	0	"2012-10-31"	2010
"8308"	0	"2012-10-31"	2015
"8309"	0	"2012-10-31"	2020
"8310"	0	"2012-10-31"	2025
"8311"	0	"2012-10-31"	2030
"8312"	0	"2012-10-31"	2035
"8313"	0	"2012-10-31"	2040
"8314"	0	"2012-10-31"	2045
"8315"	0	"2012-10-31"	2050
"8316"	0	"2012-10-31"	2055
"8317"	0	"2012-10-31"	2100
"8318"	0	"2012-10-31"	2105
"8319"	0	"2012-10-31"	2110
"8320"	0	"2012-10-31"	2115
"8321"	0	"2012-10-31"	2120
"8322"	0	"2012-10-31"	2125
"8323"	0	"2012-10-31"	2130
"8324"	0	"2012-10-31"	2135
"8325"	0	"2012-10-31"	2140
"8326"	0	"2012-10-31"	2145
"8327"	0	"2012-10-31"	2150
"8328"	0	"2012-10-31"	2155
"8329"	0	"2012-10-31"	2200
"8330"	0	"2012-10-31"	2205
"8331"	0	"2012-10-31"	2210
"8332"	90	"2012-10-31"	2215
"8333"	78	"2012-10-31"	2220
"8334"	0	"2012-10-31"	2225
"8335"	0	"2012-10-31"	2230
"8336"	0	"2012-10-31"	2235
"8337"	0	"2012-10-31"	2240
"8338"	0	"2012-10-31"	2245
"8339"	0	"2012-10-31"	2250
"8340"	0	"2012-10-31"	2255
"8341"	0	"2012-10-31"	2300
"8342"	0	"2012-10-31"	2305
"8343"	0	"2012-10-31"	2310
"8344"	0	"2012-10-31"	2315
"8345"	0	"2012-10-31"	2320
"8346"	0	"2012-10-31"	2325
"8347"	0	"2012-10-31"	2330
"8348"	0	"2012-10-31"	2335
"8349"	0	"2012-10-31"	2340
"8350"	0	"2012-10-31"	2345
"8351"	0	"2012-10-31"	2350
"8352"	0	"2012-10-31"	2355
"8353"	0	"2012-11-02"	0
"8354"	0	"2012-11-02"	5
"8355"	0	"2012-11-02"	10
"8356"	0	"2012-11-02"	15
"8357"	0	"2012-11-02"	20
"8358"	0	"2012-11-02"	25
"8359"	0	"2012-11-02"	30
"8360"	0	"2012-11-02"	35
"8361"	0	"2012-11-02"	40
"8362"	0	"2012-11-02"	45
"8363"	0	"2012-11-02"	50
"8364"	0	"2012-11-02"	55
"8365"	0	"2012-11-02"	100
"8366"	0	"2012-11-02"	105
"8367"	0	"2012-11-02"	110
"8368"	0	"2012-11-02"	115
"8369"	0	"2012-11-02"	120
"8370"	0	"2012-11-02"	125
"8371"	0	"2012-11-02"	130
"8372"	0	"2012-11-02"	135
"8373"	0	"2012-11-02"	140
"8374"	0	"2012-11-02"	145
"8375"	0	"2012-11-02"	150
"8376"	0	"2012-11-02"	155
"8377"	0	"2012-11-02"	200
"8378"	0	"2012-11-02"	205
"8379"	0	"2012-11-02"	210
"8380"	0	"2012-11-02"	215
"8381"	0	"2012-11-02"	220
"8382"	0	"2012-11-02"	225
"8383"	0	"2012-11-02"	230
"8384"	0	"2012-11-02"	235
"8385"	0	"2012-11-02"	240
"8386"	0	"2012-11-02"	245
"8387"	0	"2012-11-02"	250
"8388"	0	"2012-11-02"	255
"8389"	0	"2012-11-02"	300
"8390"	0	"2012-11-02"	305
"8391"	0	"2012-11-02"	310
"8392"	0	"2012-11-02"	315
"8393"	0	"2012-11-02"	320
"8394"	0	"2012-11-02"	325
"8395"	0	"2012-11-02"	330
"8396"	0	"2012-11-02"	335
"8397"	0	"2012-11-02"	340
"8398"	0	"2012-11-02"	345
"8399"	0	"2012-11-02"	350
"8400"	0	"2012-11-02"	355
"8401"	0	"2012-11-02"	400
"8402"	0	"2012-11-02"	405
"8403"	0	"2012-11-02"	410
"8404"	0	"2012-11-02"	415
"8405"	0	"2012-11-02"	420
"8406"	0	"2012-11-02"	425
"8407"	0	"2012-11-02"	430
"8408"	0	"2012-11-02"	435
"8409"	0	"2012-11-02"	440
"8410"	0	"2012-11-02"	445
"8411"	0	"2012-11-02"	450
"8412"	0	"2012-11-02"	455
"8413"	0	"2012-11-02"	500
"8414"	0	"2012-11-02"	505
"8415"	0	"2012-11-02"	510
"8416"	0	"2012-11-02"	515
"8417"	0	"2012-11-02"	520
"8418"	0	"2012-11-02"	525
"8419"	0	"2012-11-02"	530
"8420"	0	"2012-11-02"	535
"8421"	0	"2012-11-02"	540
"8422"	0	"2012-11-02"	545
"8423"	0	"2012-11-02"	550
"8424"	0	"2012-11-02"	555
"8425"	0	"2012-11-02"	600
"8426"	0	"2012-11-02"	605
"8427"	0	"2012-11-02"	610
"8428"	0	"2012-11-02"	615
"8429"	0	"2012-11-02"	620
"8430"	0	"2012-11-02"	625
"8431"	0	"2012-11-02"	630
"8432"	0	"2012-11-02"	635
"8433"	0	"2012-11-02"	640
"8434"	0	"2012-11-02"	645
"8435"	0	"2012-11-02"	650
"8436"	0	"2012-11-02"	655
"8437"	0	"2012-11-02"	700
"8438"	0	"2012-11-02"	705
"8439"	0	"2012-11-02"	710
"8440"	117	"2012-11-02"	715
"8441"	0	"2012-11-02"	720
"8442"	34	"2012-11-02"	725
"8443"	121	"2012-11-02"	730
"8444"	27	"2012-11-02"	735
"8445"	70	"2012-11-02"	740
"8446"	45	"2012-11-02"	745
"8447"	9	"2012-11-02"	750
"8448"	80	"2012-11-02"	755
"8449"	138	"2012-11-02"	800
"8450"	95	"2012-11-02"	805
"8451"	556	"2012-11-02"	810
"8452"	753	"2012-11-02"	815
"8453"	747	"2012-11-02"	820
"8454"	731	"2012-11-02"	825
"8455"	748	"2012-11-02"	830
"8456"	708	"2012-11-02"	835
"8457"	377	"2012-11-02"	840
"8458"	190	"2012-11-02"	845
"8459"	665	"2012-11-02"	850
"8460"	47	"2012-11-02"	855
"8461"	16	"2012-11-02"	900
"8462"	0	"2012-11-02"	905
"8463"	42	"2012-11-02"	910
"8464"	60	"2012-11-02"	915
"8465"	17	"2012-11-02"	920
"8466"	0	"2012-11-02"	925
"8467"	0	"2012-11-02"	930
"8468"	0	"2012-11-02"	935
"8469"	10	"2012-11-02"	940
"8470"	27	"2012-11-02"	945
"8471"	0	"2012-11-02"	950
"8472"	46	"2012-11-02"	955
"8473"	487	"2012-11-02"	1000
"8474"	356	"2012-11-02"	1005
"8475"	146	"2012-11-02"	1010
"8476"	0	"2012-11-02"	1015
"8477"	0	"2012-11-02"	1020
"8478"	0	"2012-11-02"	1025
"8479"	8	"2012-11-02"	1030
"8480"	80	"2012-11-02"	1035
"8481"	0	"2012-11-02"	1040
"8482"	0	"2012-11-02"	1045
"8483"	0	"2012-11-02"	1050
"8484"	0	"2012-11-02"	1055
"8485"	0	"2012-11-02"	1100
"8486"	0	"2012-11-02"	1105
"8487"	0	"2012-11-02"	1110
"8488"	0	"2012-11-02"	1115
"8489"	0	"2012-11-02"	1120
"8490"	0	"2012-11-02"	1125
"8491"	0	"2012-11-02"	1130
"8492"	0	"2012-11-02"	1135
"8493"	415	"2012-11-02"	1140
"8494"	270	"2012-11-02"	1145
"8495"	17	"2012-11-02"	1150
"8496"	0	"2012-11-02"	1155
"8497"	0	"2012-11-02"	1200
"8498"	0	"2012-11-02"	1205
"8499"	328	"2012-11-02"	1210
"8500"	28	"2012-11-02"	1215
"8501"	0	"2012-11-02"	1220
"8502"	49	"2012-11-02"	1225
"8503"	0	"2012-11-02"	1230
"8504"	0	"2012-11-02"	1235
"8505"	0	"2012-11-02"	1240
"8506"	0	"2012-11-02"	1245
"8507"	0	"2012-11-02"	1250
"8508"	0	"2012-11-02"	1255
"8509"	0	"2012-11-02"	1300
"8510"	0	"2012-11-02"	1305
"8511"	95	"2012-11-02"	1310
"8512"	0	"2012-11-02"	1315
"8513"	0	"2012-11-02"	1320
"8514"	0	"2012-11-02"	1325
"8515"	0	"2012-11-02"	1330
"8516"	0	"2012-11-02"	1335
"8517"	0	"2012-11-02"	1340
"8518"	0	"2012-11-02"	1345
"8519"	0	"2012-11-02"	1350
"8520"	0	"2012-11-02"	1355
"8521"	0	"2012-11-02"	1400
"8522"	17	"2012-11-02"	1405
"8523"	11	"2012-11-02"	1410
"8524"	20	"2012-11-02"	1415
"8525"	0	"2012-11-02"	1420
"8526"	0	"2012-11-02"	1425
"8527"	0	"2012-11-02"	1430
"8528"	46	"2012-11-02"	1435
"8529"	0	"2012-11-02"	1440
"8530"	0	"2012-11-02"	1445
"8531"	94	"2012-11-02"	1450
"8532"	0	"2012-11-02"	1455
"8533"	0	"2012-11-02"	1500
"8534"	72	"2012-11-02"	1505
"8535"	89	"2012-11-02"	1510
"8536"	0	"2012-11-02"	1515
"8537"	0	"2012-11-02"	1520
"8538"	0	"2012-11-02"	1525
"8539"	0	"2012-11-02"	1530
"8540"	0	"2012-11-02"	1535
"8541"	0	"2012-11-02"	1540
"8542"	0	"2012-11-02"	1545
"8543"	0	"2012-11-02"	1550
"8544"	0	"2012-11-02"	1555
"8545"	0	"2012-11-02"	1600
"8546"	0	"2012-11-02"	1605
"8547"	0	"2012-11-02"	1610
"8548"	14	"2012-11-02"	1615
"8549"	112	"2012-11-02"	1620
"8550"	124	"2012-11-02"	1625
"8551"	97	"2012-11-02"	1630
"8552"	0	"2012-11-02"	1635
"8553"	15	"2012-11-02"	1640
"8554"	0	"2012-11-02"	1645
"8555"	0	"2012-11-02"	1650
"8556"	0	"2012-11-02"	1655
"8557"	17	"2012-11-02"	1700
"8558"	0	"2012-11-02"	1705
"8559"	0	"2012-11-02"	1710
"8560"	0	"2012-11-02"	1715
"8561"	0	"2012-11-02"	1720
"8562"	0	"2012-11-02"	1725
"8563"	0	"2012-11-02"	1730
"8564"	0	"2012-11-02"	1735
"8565"	54	"2012-11-02"	1740
"8566"	130	"2012-11-02"	1745
"8567"	6	"2012-11-02"	1750
"8568"	57	"2012-11-02"	1755
"8569"	27	"2012-11-02"	1800
"8570"	0	"2012-11-02"	1805
"8571"	38	"2012-11-02"	1810
"8572"	52	"2012-11-02"	1815
"8573"	93	"2012-11-02"	1820
"8574"	53	"2012-11-02"	1825
"8575"	0	"2012-11-02"	1830
"8576"	55	"2012-11-02"	1835
"8577"	0	"2012-11-02"	1840
"8578"	74	"2012-11-02"	1845
"8579"	14	"2012-11-02"	1850
"8580"	0	"2012-11-02"	1855
"8581"	0	"2012-11-02"	1900
"8582"	0	"2012-11-02"	1905
"8583"	0	"2012-11-02"	1910
"8584"	0	"2012-11-02"	1915
"8585"	98	"2012-11-02"	1920
"8586"	56	"2012-11-02"	1925
"8587"	54	"2012-11-02"	1930
"8588"	50	"2012-11-02"	1935
"8589"	0	"2012-11-02"	1940
"8590"	40	"2012-11-02"	1945
"8591"	15	"2012-11-02"	1950
"8592"	15	"2012-11-02"	1955
"8593"	35	"2012-11-02"	2000
"8594"	0	"2012-11-02"	2005
"8595"	0	"2012-11-02"	2010
"8596"	0	"2012-11-02"	2015
"8597"	0	"2012-11-02"	2020
"8598"	0	"2012-11-02"	2025
"8599"	0	"2012-11-02"	2030
"8600"	0	"2012-11-02"	2035
"8601"	0	"2012-11-02"	2040
"8602"	24	"2012-11-02"	2045
"8603"	0	"2012-11-02"	2050
"8604"	0	"2012-11-02"	2055
"8605"	0	"2012-11-02"	2100
"8606"	0	"2012-11-02"	2105
"8607"	77	"2012-11-02"	2110
"8608"	0	"2012-11-02"	2115
"8609"	0	"2012-11-02"	2120
"8610"	0	"2012-11-02"	2125
"8611"	0	"2012-11-02"	2130
"8612"	0	"2012-11-02"	2135
"8613"	0	"2012-11-02"	2140
"8614"	0	"2012-11-02"	2145
"8615"	0	"2012-11-02"	2150
"8616"	0	"2012-11-02"	2155
"8617"	0	"2012-11-02"	2200
"8618"	0	"2012-11-02"	2205
"8619"	0	"2012-11-02"	2210
"8620"	0	"2012-11-02"	2215
"8621"	0	"2012-11-02"	2220
"8622"	0	"2012-11-02"	2225
"8623"	0	"2012-11-02"	2230
"8624"	0	"2012-11-02"	2235
"8625"	0	"2012-11-02"	2240
"8626"	0	"2012-11-02"	2245
"8627"	0	"2012-11-02"	2250
"8628"	0	"2012-11-02"	2255
"8629"	0	"2012-11-02"	2300
"8630"	0	"2012-11-02"	2305
"8631"	0	"2012-11-02"	2310
"8632"	0	"2012-11-02"	2315
"8633"	0	"2012-11-02"	2320
"8634"	0	"2012-11-02"	2325
"8635"	0	"2012-11-02"	2330
"8636"	0	"2012-11-02"	2335
"8637"	0	"2012-11-02"	2340
"8638"	0	"2012-11-02"	2345
"8639"	0	"2012-11-02"	2350
"8640"	0	"2012-11-02"	2355
"8641"	0	"2012-11-03"	0
"8642"	0	"2012-11-03"	5
"8643"	0	"2012-11-03"	10
"8644"	0	"2012-11-03"	15
"8645"	0	"2012-11-03"	20
"8646"	0	"2012-11-03"	25
"8647"	0	"2012-11-03"	30
"8648"	0	"2012-11-03"	35
"8649"	0	"2012-11-03"	40
"8650"	0	"2012-11-03"	45
"8651"	0	"2012-11-03"	50
"8652"	0	"2012-11-03"	55
"8653"	0	"2012-11-03"	100
"8654"	0	"2012-11-03"	105
"8655"	0	"2012-11-03"	110
"8656"	0	"2012-11-03"	115
"8657"	0	"2012-11-03"	120
"8658"	0	"2012-11-03"	125
"8659"	0	"2012-11-03"	130
"8660"	0	"2012-11-03"	135
"8661"	0	"2012-11-03"	140
"8662"	0	"2012-11-03"	145
"8663"	0	"2012-11-03"	150
"8664"	0	"2012-11-03"	155
"8665"	0	"2012-11-03"	200
"8666"	0	"2012-11-03"	205
"8667"	0	"2012-11-03"	210
"8668"	0	"2012-11-03"	215
"8669"	0	"2012-11-03"	220
"8670"	0	"2012-11-03"	225
"8671"	0	"2012-11-03"	230
"8672"	0	"2012-11-03"	235
"8673"	0	"2012-11-03"	240
"8674"	0	"2012-11-03"	245
"8675"	0	"2012-11-03"	250
"8676"	0	"2012-11-03"	255
"8677"	0	"2012-11-03"	300
"8678"	0	"2012-11-03"	305
"8679"	0	"2012-11-03"	310
"8680"	0	"2012-11-03"	315
"8681"	0	"2012-11-03"	320
"8682"	0	"2012-11-03"	325
"8683"	0	"2012-11-03"	330
"8684"	0	"2012-11-03"	335
"8685"	0	"2012-11-03"	340
"8686"	0	"2012-11-03"	345
"8687"	0	"2012-11-03"	350
"8688"	0	"2012-11-03"	355
"8689"	0	"2012-11-03"	400
"8690"	0	"2012-11-03"	405
"8691"	0	"2012-11-03"	410
"8692"	0	"2012-11-03"	415
"8693"	0	"2012-11-03"	420
"8694"	0	"2012-11-03"	425
"8695"	0	"2012-11-03"	430
"8696"	0	"2012-11-03"	435
"8697"	0	"2012-11-03"	440
"8698"	0	"2012-11-03"	445
"8699"	0	"2012-11-03"	450
"8700"	0	"2012-11-03"	455
"8701"	0	"2012-11-03"	500
"8702"	0	"2012-11-03"	505
"8703"	0	"2012-11-03"	510
"8704"	0	"2012-11-03"	515
"8705"	0	"2012-11-03"	520
"8706"	0	"2012-11-03"	525
"8707"	0	"2012-11-03"	530
"8708"	0	"2012-11-03"	535
"8709"	0	"2012-11-03"	540
"8710"	0	"2012-11-03"	545
"8711"	0	"2012-11-03"	550
"8712"	0	"2012-11-03"	555
"8713"	0	"2012-11-03"	600
"8714"	0	"2012-11-03"	605
"8715"	0	"2012-11-03"	610
"8716"	0	"2012-11-03"	615
"8717"	0	"2012-11-03"	620
"8718"	0	"2012-11-03"	625
"8719"	0	"2012-11-03"	630
"8720"	0	"2012-11-03"	635
"8721"	0	"2012-11-03"	640
"8722"	0	"2012-11-03"	645
"8723"	0	"2012-11-03"	650
"8724"	0	"2012-11-03"	655
"8725"	24	"2012-11-03"	700
"8726"	57	"2012-11-03"	705
"8727"	0	"2012-11-03"	710
"8728"	0	"2012-11-03"	715
"8729"	0	"2012-11-03"	720
"8730"	40	"2012-11-03"	725
"8731"	49	"2012-11-03"	730
"8732"	0	"2012-11-03"	735
"8733"	43	"2012-11-03"	740
"8734"	9	"2012-11-03"	745
"8735"	0	"2012-11-03"	750
"8736"	7	"2012-11-03"	755
"8737"	35	"2012-11-03"	800
"8738"	9	"2012-11-03"	805
"8739"	31	"2012-11-03"	810
"8740"	32	"2012-11-03"	815
"8741"	90	"2012-11-03"	820
"8742"	27	"2012-11-03"	825
"8743"	25	"2012-11-03"	830
"8744"	0	"2012-11-03"	835
"8745"	58	"2012-11-03"	840
"8746"	241	"2012-11-03"	845
"8747"	509	"2012-11-03"	850
"8748"	508	"2012-11-03"	855
"8749"	198	"2012-11-03"	900
"8750"	450	"2012-11-03"	905
"8751"	443	"2012-11-03"	910
"8752"	494	"2012-11-03"	915
"8753"	461	"2012-11-03"	920
"8754"	533	"2012-11-03"	925
"8755"	496	"2012-11-03"	930
"8756"	319	"2012-11-03"	935
"8757"	60	"2012-11-03"	940
"8758"	0	"2012-11-03"	945
"8759"	0	"2012-11-03"	950
"8760"	0	"2012-11-03"	955
"8761"	0	"2012-11-03"	1000
"8762"	0	"2012-11-03"	1005
"8763"	0	"2012-11-03"	1010
"8764"	40	"2012-11-03"	1015
"8765"	0	"2012-11-03"	1020
"8766"	0	"2012-11-03"	1025
"8767"	0	"2012-11-03"	1030
"8768"	0	"2012-11-03"	1035
"8769"	0	"2012-11-03"	1040
"8770"	0	"2012-11-03"	1045
"8771"	0	"2012-11-03"	1050
"8772"	0	"2012-11-03"	1055
"8773"	0	"2012-11-03"	1100
"8774"	0	"2012-11-03"	1105
"8775"	0	"2012-11-03"	1110
"8776"	0	"2012-11-03"	1115
"8777"	0	"2012-11-03"	1120
"8778"	29	"2012-11-03"	1125
"8779"	12	"2012-11-03"	1130
"8780"	60	"2012-11-03"	1135
"8781"	8	"2012-11-03"	1140
"8782"	43	"2012-11-03"	1145
"8783"	54	"2012-11-03"	1150
"8784"	68	"2012-11-03"	1155
"8785"	104	"2012-11-03"	1200
"8786"	0	"2012-11-03"	1205
"8787"	0	"2012-11-03"	1210
"8788"	50	"2012-11-03"	1215
"8789"	266	"2012-11-03"	1220
"8790"	65	"2012-11-03"	1225
"8791"	0	"2012-11-03"	1230
"8792"	0	"2012-11-03"	1235
"8793"	52	"2012-11-03"	1240
"8794"	0	"2012-11-03"	1245
"8795"	52	"2012-11-03"	1250
"8796"	94	"2012-11-03"	1255
"8797"	179	"2012-11-03"	1300
"8798"	0	"2012-11-03"	1305
"8799"	0	"2012-11-03"	1310
"8800"	154	"2012-11-03"	1315
"8801"	33	"2012-11-03"	1320
"8802"	16	"2012-11-03"	1325
"8803"	79	"2012-11-03"	1330
"8804"	119	"2012-11-03"	1335
"8805"	0	"2012-11-03"	1340
"8806"	0	"2012-11-03"	1345
"8807"	41	"2012-11-03"	1350
"8808"	66	"2012-11-03"	1355
"8809"	0	"2012-11-03"	1400
"8810"	44	"2012-11-03"	1405
"8811"	31	"2012-11-03"	1410
"8812"	12	"2012-11-03"	1415
"8813"	23	"2012-11-03"	1420
"8814"	41	"2012-11-03"	1425
"8815"	50	"2012-11-03"	1430
"8816"	0	"2012-11-03"	1435
"8817"	0	"2012-11-03"	1440
"8818"	0	"2012-11-03"	1445
"8819"	24	"2012-11-03"	1450
"8820"	21	"2012-11-03"	1455
"8821"	0	"2012-11-03"	1500
"8822"	0	"2012-11-03"	1505
"8823"	0	"2012-11-03"	1510
"8824"	0	"2012-11-03"	1515
"8825"	0	"2012-11-03"	1520
"8826"	0	"2012-11-03"	1525
"8827"	0	"2012-11-03"	1530
"8828"	114	"2012-11-03"	1535
"8829"	0	"2012-11-03"	1540
"8830"	0	"2012-11-03"	1545
"8831"	0	"2012-11-03"	1550
"8832"	0	"2012-11-03"	1555
"8833"	0	"2012-11-03"	1600
"8834"	0	"2012-11-03"	1605
"8835"	0	"2012-11-03"	1610
"8836"	0	"2012-11-03"	1615
"8837"	0	"2012-11-03"	1620
"8838"	0	"2012-11-03"	1625
"8839"	20	"2012-11-03"	1630
"8840"	47	"2012-11-03"	1635
"8841"	24	"2012-11-03"	1640
"8842"	67	"2012-11-03"	1645
"8843"	0	"2012-11-03"	1650
"8844"	0	"2012-11-03"	1655
"8845"	0	"2012-11-03"	1700
"8846"	0	"2012-11-03"	1705
"8847"	86	"2012-11-03"	1710
"8848"	112	"2012-11-03"	1715
"8849"	142	"2012-11-03"	1720
"8850"	80	"2012-11-03"	1725
"8851"	0	"2012-11-03"	1730
"8852"	0	"2012-11-03"	1735
"8853"	277	"2012-11-03"	1740
"8854"	103	"2012-11-03"	1745
"8855"	117	"2012-11-03"	1750
"8856"	183	"2012-11-03"	1755
"8857"	263	"2012-11-03"	1800
"8858"	295	"2012-11-03"	1805
"8859"	392	"2012-11-03"	1810
"8860"	324	"2012-11-03"	1815
"8861"	0	"2012-11-03"	1820
"8862"	0	"2012-11-03"	1825
"8863"	112	"2012-11-03"	1830
"8864"	0	"2012-11-03"	1835
"8865"	8	"2012-11-03"	1840
"8866"	8	"2012-11-03"	1845
"8867"	0	"2012-11-03"	1850
"8868"	33	"2012-11-03"	1855
"8869"	71	"2012-11-03"	1900
"8870"	62	"2012-11-03"	1905
"8871"	0	"2012-11-03"	1910
"8872"	33	"2012-11-03"	1915
"8873"	5	"2012-11-03"	1920
"8874"	0	"2012-11-03"	1925
"8875"	34	"2012-11-03"	1930
"8876"	37	"2012-11-03"	1935
"8877"	90	"2012-11-03"	1940
"8878"	90	"2012-11-03"	1945
"8879"	0	"2012-11-03"	1950
"8880"	0	"2012-11-03"	1955
"8881"	0	"2012-11-03"	2000
"8882"	0	"2012-11-03"	2005
"8883"	0	"2012-11-03"	2010
"8884"	0	"2012-11-03"	2015
"8885"	0	"2012-11-03"	2020
"8886"	0	"2012-11-03"	2025
"8887"	0	"2012-11-03"	2030
"8888"	0	"2012-11-03"	2035
"8889"	0	"2012-11-03"	2040
"8890"	0	"2012-11-03"	2045
"8891"	74	"2012-11-03"	2050
"8892"	18	"2012-11-03"	2055
"8893"	72	"2012-11-03"	2100
"8894"	0	"2012-11-03"	2105
"8895"	0	"2012-11-03"	2110
"8896"	0	"2012-11-03"	2115
"8897"	0	"2012-11-03"	2120
"8898"	0	"2012-11-03"	2125
"8899"	0	"2012-11-03"	2130
"8900"	0	"2012-11-03"	2135
"8901"	0	"2012-11-03"	2140
"8902"	0	"2012-11-03"	2145
"8903"	0	"2012-11-03"	2150
"8904"	0	"2012-11-03"	2155
"8905"	0	"2012-11-03"	2200
"8906"	0	"2012-11-03"	2205
"8907"	0	"2012-11-03"	2210
"8908"	0	"2012-11-03"	2215
"8909"	0	"2012-11-03"	2220
"8910"	0	"2012-11-03"	2225
"8911"	0	"2012-11-03"	2230
"8912"	0	"2012-11-03"	2235
"8913"	0	"2012-11-03"	2240
"8914"	0	"2012-11-03"	2245
"8915"	0	"2012-11-03"	2250
"8916"	0	"2012-11-03"	2255
"8917"	0	"2012-11-03"	2300
"8918"	0	"2012-11-03"	2305
"8919"	0	"2012-11-03"	2310
"8920"	0	"2012-11-03"	2315
"8921"	0	"2012-11-03"	2320
"8922"	0	"2012-11-03"	2325
"8923"	0	"2012-11-03"	2330
"8924"	0	"2012-11-03"	2335
"8925"	0	"2012-11-03"	2340
"8926"	0	"2012-11-03"	2345
"8927"	0	"2012-11-03"	2350
"8928"	0	"2012-11-03"	2355
"8929"	0	"2012-11-05"	0
"8930"	0	"2012-11-05"	5
"8931"	0	"2012-11-05"	10
"8932"	0	"2012-11-05"	15
"8933"	0	"2012-11-05"	20
"8934"	0	"2012-11-05"	25
"8935"	0	"2012-11-05"	30
"8936"	0	"2012-11-05"	35
"8937"	0	"2012-11-05"	40
"8938"	0	"2012-11-05"	45
"8939"	0	"2012-11-05"	50
"8940"	0	"2012-11-05"	55
"8941"	0	"2012-11-05"	100
"8942"	0	"2012-11-05"	105
"8943"	0	"2012-11-05"	110
"8944"	0	"2012-11-05"	115
"8945"	0	"2012-11-05"	120
"8946"	0	"2012-11-05"	125
"8947"	0	"2012-11-05"	130
"8948"	0	"2012-11-05"	135
"8949"	0	"2012-11-05"	140
"8950"	0	"2012-11-05"	145
"8951"	0	"2012-11-05"	150
"8952"	0	"2012-11-05"	155
"8953"	0	"2012-11-05"	200
"8954"	0	"2012-11-05"	205
"8955"	0	"2012-11-05"	210
"8956"	0	"2012-11-05"	215
"8957"	0	"2012-11-05"	220
"8958"	0	"2012-11-05"	225
"8959"	0	"2012-11-05"	230
"8960"	0	"2012-11-05"	235
"8961"	0	"2012-11-05"	240
"8962"	0	"2012-11-05"	245
"8963"	0	"2012-11-05"	250
"8964"	0	"2012-11-05"	255
"8965"	0	"2012-11-05"	300
"8966"	0	"2012-11-05"	305
"8967"	0	"2012-11-05"	310
"8968"	0	"2012-11-05"	315
"8969"	0	"2012-11-05"	320
"8970"	0	"2012-11-05"	325
"8971"	0	"2012-11-05"	330
"8972"	0	"2012-11-05"	335
"8973"	0	"2012-11-05"	340
"8974"	0	"2012-11-05"	345
"8975"	0	"2012-11-05"	350
"8976"	0	"2012-11-05"	355
"8977"	0	"2012-11-05"	400
"8978"	0	"2012-11-05"	405
"8979"	0	"2012-11-05"	410
"8980"	0	"2012-11-05"	415
"8981"	0	"2012-11-05"	420
"8982"	0	"2012-11-05"	425
"8983"	0	"2012-11-05"	430
"8984"	0	"2012-11-05"	435
"8985"	0	"2012-11-05"	440
"8986"	0	"2012-11-05"	445
"8987"	0	"2012-11-05"	450
"8988"	0	"2012-11-05"	455
"8989"	0	"2012-11-05"	500
"8990"	0	"2012-11-05"	505
"8991"	0	"2012-11-05"	510
"8992"	0	"2012-11-05"	515
"8993"	0	"2012-11-05"	520
"8994"	0	"2012-11-05"	525
"8995"	0	"2012-11-05"	530
"8996"	0	"2012-11-05"	535
"8997"	0	"2012-11-05"	540
"8998"	0	"2012-11-05"	545
"8999"	0	"2012-11-05"	550
"9000"	0	"2012-11-05"	555
"9001"	0	"2012-11-05"	600
"9002"	0	"2012-11-05"	605
"9003"	0	"2012-11-05"	610
"9004"	0	"2012-11-05"	615
"9005"	0	"2012-11-05"	620
"9006"	0	"2012-11-05"	625
"9007"	0	"2012-11-05"	630
"9008"	0	"2012-11-05"	635
"9009"	0	"2012-11-05"	640
"9010"	0	"2012-11-05"	645
"9011"	0	"2012-11-05"	650
"9012"	0	"2012-11-05"	655
"9013"	0	"2012-11-05"	700
"9014"	0	"2012-11-05"	705
"9015"	0	"2012-11-05"	710
"9016"	111	"2012-11-05"	715
"9017"	44	"2012-11-05"	720
"9018"	7	"2012-11-05"	725
"9019"	0	"2012-11-05"	730
"9020"	0	"2012-11-05"	735
"9021"	7	"2012-11-05"	740
"9022"	25	"2012-11-05"	745
"9023"	37	"2012-11-05"	750
"9024"	24	"2012-11-05"	755
"9025"	0	"2012-11-05"	800
"9026"	36	"2012-11-05"	805
"9027"	19	"2012-11-05"	810
"9028"	7	"2012-11-05"	815
"9029"	183	"2012-11-05"	820
"9030"	42	"2012-11-05"	825
"9031"	114	"2012-11-05"	830
"9032"	131	"2012-11-05"	835
"9033"	51	"2012-11-05"	840
"9034"	82	"2012-11-05"	845
"9035"	127	"2012-11-05"	850
"9036"	80	"2012-11-05"	855
"9037"	363	"2012-11-05"	900
"9038"	625	"2012-11-05"	905
"9039"	682	"2012-11-05"	910
"9040"	706	"2012-11-05"	915
"9041"	602	"2012-11-05"	920
"9042"	785	"2012-11-05"	925
"9043"	754	"2012-11-05"	930
"9044"	638	"2012-11-05"	935
"9045"	112	"2012-11-05"	940
"9046"	606	"2012-11-05"	945
"9047"	508	"2012-11-05"	950
"9048"	101	"2012-11-05"	955
"9049"	0	"2012-11-05"	1000
"9050"	0	"2012-11-05"	1005
"9051"	0	"2012-11-05"	1010
"9052"	0	"2012-11-05"	1015
"9053"	168	"2012-11-05"	1020
"9054"	0	"2012-11-05"	1025
"9055"	0	"2012-11-05"	1030
"9056"	0	"2012-11-05"	1035
